,title,link
0,기리보이 - 애기 [애기]ㅣLyrics/가사,https://youtube.com/watch?v=zMNUBRnHOOE
0,VINXEN(빈첸) - 노을 (Feat.오반(OVAN)) [Lyrics],https://youtube.com/watch?v=Va2Q6bo1K0w
0,NCT 127 - Prelude [Colour Coded Eng Lyrics],https://youtube.com/watch?v=Nw86oCvXuSU
0,"슈프림팀 & 영준 - 그땐 그땐 그땐 [Ames Room]│가사, Lyrics",https://youtube.com/watch?v=Hj7vQG-gaPY
0,"식케이 (Sik-K), pH-1, 박재범, 김하온 (HAON) - 깡 Official RemixㅣLyrics/가사",https://youtube.com/watch?v=I15uureG-Dc
0,런치 (LUNCH) - 어떻게 지내 (답가) 가사ㅣLyricㅣsmay,https://youtube.com/watch?v=fHFz4H6NfhI
0,BLACKPINK - How You Like That (Lyrics),https://youtube.com/watch?v=aHnHwrJjR3U
0,"Jvcki Wai, 쿠기 (Coogie), 팔로알토 (Paloalto), The Quiett, 뱃사공 - Fadeaway [Fadeaway]ㅣLyrics/가사",https://youtube.com/watch?v=2HNu6tGMGlI
0,"염따(YUMDDA) - 좋아한다니까 | 가사, Lyrics",https://youtube.com/watch?v=mdKEhRUU-pE
0,창모 (CHANGMO) - Swoosh Flow [BIPOLAR]ㅣLyrics/가사,https://youtube.com/watch?v=ohKdqftP0DY
0,MC몽 - 얌얌 (Yummy Yummy) (Feat. 챈슬러),https://youtube.com/watch?v=m0r7e72hs48
0,Sik-K - DARLING Feat. Crush (식케이 x 크러쉬 - 달링 (DARLING))(Color Coded Lyrics Han/Rom/Eng/가사),https://youtube.com/watch?v=tVZlxtzY30E
0,BLACKPINK – BOOMBAYAH (붐바야) (Color Coded Han|Rom|Eng Lyrics) | by Yankat,https://youtube.com/watch?v=PjRxsQ3mQkM
0,BLACKPINK – Whistle (휘파람) (Color Coded Han|Rom|Eng Lyrics) | by Yankat,https://youtube.com/watch?v=cXzOIfcIVAU
0,두줄가사 [MC몽 - I Love U Oh Thank U (F.김태우)] + DL,https://youtube.com/watch?v=HWdaOITQgeI
0,"수퍼비, UNEDUCATED KID, 트웰브 (twlv), Yuzion - Summer! [Dingo X Yng & Rich Records (Part 2)]ㅣLyrics/가사",https://youtube.com/watch?v=nUt5qt4Rj3Y
0,지코 (ZICO) -  Summer Hate (Feat. 비) [RANDOM BOX]ㅣLyrics/가사,https://youtube.com/watch?v=EpyIUx2aUs8
0,ASH ISLAND -  ‘Error (Ft. Loopy)[애쉬 아일랜드 오류  팻 루프]colour coded Lyrics (Han/ Rom/ Eng),https://youtube.com/watch?v=PLQmZgqNJzM
